,antecedent,consequent,support,confidence
86,[20],[21],0.16666666666666666,0.3333333333333333
87,"[1, 20]",[21],0.05555555555555555,0.3333333333333333
88,[20],[22],0.16666666666666666,0.3333333333333333
89,"[18, 20]",[22],0.05555555555555555,0.3333333333333333
90,[20],[22],0.16666666666666666,0.3333333333333333
91,"[20, 31]",[22],0.050771604938271604,0.3007312614259598
92,[20],[23],0.16666666666666666,0.3333333333333333
93,"[20, 31]",[23],0.06728395061728396,0.39853747714808047
94,[20],[23],0.16666666666666666,0.3333333333333333
95,"[20, 24]",[23],0.05555555555555555,0.3333333333333333
96,[19],[24],0.16666666666666666,0.3333333333333333
97,"[18, 19]",[24],0.05555555555555555,0.3333333333333333
98,[19],[24],0.16666666666666666,0.3333333333333333
99,"[1, 19]",[24],0.05555555555555555,0.3333333333333333
100,[19],[25],0.16666666666666666,0.3333333333333333
101,"[19, 31]",[25],0.08935185185185185,0.6239224137931034
102,[19],[25],0.16666666666666666,0.3333333333333333
103,"[1, 19]",[25],0.05555555555555555,0.3333333333333333
104,[29],[26],0.3333333333333333,1.0
105,"[19, 29]",[26],0.16666666666666666,1.0
106,[29],[26],0.3333333333333333,1.0
107,"[20, 29]",[26],0.16666666666666666,1.0
108,[19],[27],0.00015432098765432098,0.00030864197530864197
109,"[19, 25]",[27],0.0,0.0
110,[19],[27],0.00015432098765432098,0.00030864197530864197
111,"[18, 19]",[27],0.0,0.0
112,[20],[28],0.15601851851851853,0.31203703703703706
113,"[20, 23]",[28],0.043827160493827164,0.262962962962963
114,[20],[28],0.15601851851851853,0.31203703703703706
115,"[20, 24]",[28],0.09027777777777778,0.5416666666666667
116,[26],[29],0.3333333333333333,1.0
117,"[19, 26]",[29],0.16666666666666666,1.0
118,[26],[29],0.3333333333333333,1.0
119,"[20, 26]",[29],0.16666666666666666,1.0
120,[20],[30],0.008487654320987654,0.016975308641975308
121,"[20, 23]",[30],0.0,0.0
122,[20],[30],0.008487654320987654,0.016975308641975308
123,"[20, 24]",[30],0.008487654320987654,0.05092592592592592
124,[20],[31],0.16882716049382715,0.3376543209876543
125,"[20, 23]",[31],0.06728395061728396,0.40370370370370373
126,[20],[31],0.16882716049382715,0.3376543209876543
127,"[20, 25]",[31],0.10092592592592593,0.6055555555555556
